"rank" "remaining_area" "remaining_cost" "mean" "max" "min" "mean_positive" "weighted_mean_positive" "max_positive" "min_positive"
0.02837 2069286 0.0 0.9995 1.0000 0.9736 0.9995 0.9995 1.0000 0.9736
0.02847 2069074 0.0 0.9995 1.0000 0.9735 0.9995 0.9995 1.0000 0.9735
0.02857 2068862 0.0 0.9995 1.0000 0.9733 0.9995 0.9995 1.0000 0.9733
0.02867 2068650 0.0 0.9995 1.0000 0.9732 0.9995 0.9995 1.0000 0.9732
0.02877 2068438 0.0 0.9995 1.0000 0.9730 0.9995 0.9995 1.0000 0.9730
0.02887 2068226 0.0 0.9995 1.0000 0.9729 0.9995 0.9995 1.0000 0.9729
0.02897 2068014 0.0 0.9995 1.0000 0.9727 0.9995 0.9995 1.0000 0.9727
0.02907 2067802 0.0 0.9995 1.0000 0.9726 0.9995 0.9995 1.0000 0.9726
0.02917 2067590 0.0 0.9995 1.0000 0.9724 0.9995 0.9995 1.0000 0.9724
0.02927 2067378 0.0 0.9995 1.0000 0.9723 0.9995 0.9995 1.0000 0.9723
0.02937 2067166 0.0 0.9995 1.0000 0.9721 0.9995 0.9995 1.0000 0.9721
0.02947 2066954 0.0 0.9995 1.0000 0.9720 0.9995 0.9995 1.0000 0.9720
0.02956 2066742 0.0 0.9995 1.0000 0.9719 0.9995 0.9995 1.0000 0.9719
0.02966 2066530 0.0 0.9995 1.0000 0.9717 0.9995 0.9995 1.0000 0.9717
0.02976 2066318 0.0 0.9995 1.0000 0.9716 0.9995 0.9995 1.0000 0.9716
0.02986 2066106 0.0 0.9995 1.0000 0.9714 0.9995 0.9995 1.0000 0.9714
0.02996 2065894 0.0 0.9995 1.0000 0.9713 0.9995 0.9995 1.0000 0.9713
0.03006 2065682 0.0 0.9995 1.0000 0.9711 0.9995 0.9995 1.0000 0.9711
0.03016 2065470 0.0 0.9995 1.0000 0.9710 0.9995 0.9995 1.0000 0.9710
0.03026 2065258 0.0 0.9995 1.0000 0.9708 0.9995 0.9995 1.0000 0.9708
0.03036 2065046 0.0 0.9995 1.0000 0.9707 0.9995 0.9995 1.0000 0.9707
0.03046 2064834 0.0 0.9995 1.0000 0.9705 0.9995 0.9995 1.0000 0.9705
0.03056 2064622 0.0 0.9995 1.0000 0.9704 0.9995 0.9995 1.0000 0.9704
0.03066 2064410 0.0 0.9995 1.0000 0.9702 0.9995 0.9995 1.0000 0.9702
0.03076 2064198 0.0 0.9995 1.0000 0.9701 0.9995 0.9995 1.0000 0.9701
0.03086 2063986 0.0 0.9995 1.0000 0.9699 0.9995 0.9995 1.0000 0.9699
0.03096 2063774 0.0 0.9995 1.0000 0.9698 0.9995 0.9995 1.0000 0.9698
0.03106 2063562 0.0 0.9995 1.0000 0.9696 0.9995 0.9995 1.0000 0.9696
0.03116 2063350 0.0 0.9995 1.0000 0.9695 0.9995 0.9995 1.0000 0.9695
0.03126 2063138 0.0 0.9995 1.0000 0.9693 0.9995 0.9995 1.0000 0.9693
0.03136 2062926 0.0 0.9995 1.0000 0.9692 0.9995 0.9995 1.0000 0.9692
0.03146 2062714 0.0 0.9994 1.0000 0.9691 0.9994 0.9994 1.0000 0.9691
0.03156 2062502 0.0 0.9994 1.0000 0.9689 0.9994 0.9994 1.0000 0.9689
0.03166 2062290 0.0 0.9994 1.0000 0.9688 0.9994 0.9994 1.0000 0.9688
0.03175 2062078 0.0 0.9994 1.0000 0.9687 0.9994 0.9994 1.0000 0.9687
0.03185 2061866 0.0 0.9994 1.0000 0.9687 0.9994 0.9994 1.0000 0.9687
0.03195 2061654 0.0 0.9994 1.0000 0.9687 0.9994 0.9994 1.0000 0.9687
0.03205 2061442 0.0 0.9994 1.0000 0.9687 0.9994 0.9994 1.0000 0.9687
0.03215 2061230 0.0 0.9994 1.0000 0.9687 0.9994 0.9994 1.0000 0.9687
0.03225 2061018 0.0 0.9994 1.0000 0.9687 0.9994 0.9994 1.0000 0.9687
0.03235 2060806 0.0 0.9994 1.0000 0.9687 0.9994 0.9994 1.0000 0.9687
0.03245 2060594 0.0 0.9994 1.0000 0.9687 0.9994 0.9994 1.0000 0.9687
0.03255 2060382 0.0 0.9994 1.0000 0.9687 0.9994 0.9994 1.0000 0.9687
0.03265 2060170 0.0 0.9994 1.0000 0.9687 0.9994 0.9994 1.0000 0.9687
0.03275 2059958 0.0 0.9994 1.0000 0.9687 0.9994 0.9994 1.0000 0.9687
0.03285 2059746 0.0 0.9994 1.0000 0.9687 0.9994 0.9994 1.0000 0.9687
0.03295 2059534 0.0 0.9994 1.0000 0.9687 0.9994 0.9994 1.0000 0.9687
0.03305 2059322 0.0 0.9994 1.0000 0.9687 0.9994 0.9994 1.0000 0.9687
0.03315 2059110 0.0 0.9994 1.0000 0.9687 0.9994 0.9994 1.0000 0.9687
0.03325 2058898 0.0 0.9994 1.0000 0.9687 0.9994 0.9994 1.0000 0.9687
0.03335 2058686 0.0 0.9994 1.0000 0.9686 0.9994 0.9994 1.0000 0.9686
0.03345 2058474 0.0 0.9994 1.0000 0.9686 0.9994 0.9994 1.0000 0.9686
0.03355 2058262 0.0 0.9994 1.0000 0.9686 0.9994 0.9994 1.0000 0.9686
0.03365 2058050 0.0 0.9994 1.0000 0.9685 0.9994 0.9994 1.0000 0.9685
0.03375 2057838 0.0 0.9994 1.0000 0.9683 0.9994 0.9994 1.0000 0.9683
0.03385 2057626 0.0 0.9994 1.0000 0.9682 0.9994 0.9994 1.0000 0.9682
0.03394 2057414 0.0 0.9994 1.0000 0.9680 0.9994 0.9994 1.0000 0.9680
0.03404 2057202 0.0 0.9994 1.0000 0.9679 0.9994 0.9994 1.0000 0.9679
0.03414 2056990 0.0 0.9994 1.0000 0.9677 0.9994 0.9994 1.0000 0.9677
0.03424 2056778 0.0 0.9994 1.0000 0.9676 0.9994 0.9994 1.0000 0.9676
0.03434 2056566 0.0 0.9994 1.0000 0.9675 0.9994 0.9994 1.0000 0.9675
0.03444 2056354 0.0 0.9994 1.0000 0.9673 0.9994 0.9994 1.0000 0.9673
0.03454 2056142 0.0 0.9994 1.0000 0.9672 0.9994 0.9994 1.0000 0.9672
0.03464 2055930 0.0 0.9994 1.0000 0.9672 0.9994 0.9994 1.0000 0.9672
0.03474 2055718 0.0 0.9994 1.0000 0.9672 0.9994 0.9994 1.0000 0.9672
0.03484 2055506 0.0 0.9994 1.0000 0.9672 0.9994 0.9994 1.0000 0.9672
0.03494 2055294 0.0 0.9994 1.0000 0.9671 0.9994 0.9994 1.0000 0.9671
0.03504 2055082 0.0 0.9993 1.0000 0.9670 0.9993 0.9993 1.0000 0.9670
0.03514 2054870 0.0 0.9993 1.0000 0.9668 0.9993 0.9993 1.0000 0.9668
0.03524 2054658 0.0 0.9993 1.0000 0.9668 0.9993 0.9993 1.0000 0.9668
0.03534 2054446 0.0 0.9993 1.0000 0.9668 0.9993 0.9993 1.0000 0.9668
0.03544 2054234 0.0 0.9993 1.0000 0.9667 0.9993 0.9993 1.0000 0.9667
0.03554 2054022 0.0 0.9993 1.0000 0.9666 0.9993 0.9993 1.0000 0.9666
0.03564 2053810 0.0 0.9993 1.0000 0.9666 0.9993 0.9993 1.0000 0.9666
0.03574 2053598 0.0 0.9993 1.0000 0.9666 0.9993 0.9993 1.0000 0.9666
0.03584 2053386 0.0 0.9993 1.0000 0.9666 0.9993 0.9993 1.0000 0.9666
0.03594 2053174 0.0 0.9993 1.0000 0.9665 0.9993 0.9993 1.0000 0.9665
0.03604 2052962 0.0 0.9993 1.0000 0.9663 0.9993 0.9993 1.0000 0.9663
0.03613 2052750 0.0 0.9993 1.0000 0.9662 0.9993 0.9993 1.0000 0.9662
0.03623 2052537 0.0 0.9993 1.0000 0.9661 0.9993 0.9993 1.0000 0.9661
0.03633 2052326 0.0 0.9993 1.0000 0.9660 0.9993 0.9993 1.0000 0.9660
0.03643 2052114 0.0 0.9993 1.0000 0.9660 0.9993 0.9993 1.0000 0.9660
0.03653 2051902 0.0 0.9993 1.0000 0.9660 0.9993 0.9993 1.0000 0.9660
0.03663 2051690 0.0 0.9993 1.0000 0.9660 0.9993 0.9993 1.0000 0.9660
0.03673 2051478 0.0 0.9993 1.0000 0.9659 0.9993 0.9993 1.0000 0.9659
0.03683 2051266 0.0 0.9993 1.0000 0.9657 0.9993 0.9993 1.0000 0.9657
0.03693 2051054 0.0 0.9993 1.0000 0.9656 0.9993 0.9993 1.0000 0.9656
0.03703 2050842 0.0 0.9993 1.0000 0.9655 0.9993 0.9993 1.0000 0.9655
0.03713 2050630 0.0 0.9993 1.0000 0.9654 0.9993 0.9993 1.0000 0.9654
0.03723 2050418 0.0 0.9993 1.0000 0.9654 0.9993 0.9993 1.0000 0.9654
0.03733 2050206 0.0 0.9993 1.0000 0.9654 0.9993 0.9993 1.0000 0.9654
0.03743 2049994 0.0 0.9993 1.0000 0.9654 0.9993 0.9993 1.0000 0.9654
0.03753 2049782 0.0 0.9993 1.0000 0.9653 0.9993 0.9993 1.0000 0.9653
0.03763 2049570 0.0 0.9993 1.0000 0.9651 0.9993 0.9993 1.0000 0.9651
0.03773 2049358 0.0 0.9993 1.0000 0.9650 0.9993 0.9993 1.0000 0.9650
0.03783 2049146 0.0 0.9993 1.0000 0.9650 0.9993 0.9993 1.0000 0.9650
0.03793 2048934 0.0 0.9992 1.0000 0.9650 0.9992 0.9992 1.0000 0.9650
0.03803 2048722 0.0 0.9992 1.0000 0.9648 0.9992 0.9992 1.0000 0.9648
0.03813 2048510 0.0 0.9992 1.0000 0.9647 0.9992 0.9992 1.0000 0.9647
0.03822 2048298 0.0 0.9992 1.0000 0.9646 0.9992 0.9992 1.0000 0.9646
0.03832 2048086 0.0 0.9992 1.0000 0.9645 0.9992 0.9992 1.0000 0.9645
0.03842 2047874 0.0 0.9992 1.0000 0.9644 0.9992 0.9992 1.0000 0.9644
0.03852 2047662 0.0 0.9992 1.0000 0.9642 0.9992 0.9992 1.0000 0.9642
0.03862 2047450 0.0 0.9992 1.0000 0.9641 0.9992 0.9992 1.0000 0.9641
0.03872 2047238 0.0 0.9992 1.0000 0.9640 0.9992 0.9992 1.0000 0.9640
0.03882 2047026 0.0 0.9992 1.0000 0.9639 0.9992 0.9992 1.0000 0.9639
0.03892 2046814 0.0 0.9992 1.0000 0.9638 0.9992 0.9992 1.0000 0.9638
0.03902 2046602 0.0 0.9992 1.0000 0.9637 0.9992 0.9992 1.0000 0.9637
0.03912 2046390 0.0 0.9992 1.0000 0.9635 0.9992 0.9992 1.0000 0.9635
0.03922 2046178 0.0 0.9992 1.0000 0.9634 0.9992 0.9992 1.0000 0.9634
0.03932 2045966 0.0 0.9992 1.0000 0.9633 0.9992 0.9992 1.0000 0.9633
0.03942 2045754 0.0 0.9992 1.0000 0.9632 0.9992 0.9992 1.0000 0.9632
0.03952 2045542 0.0 0.9992 1.0000 0.9631 0.9992 0.9992 1.0000 0.9631
0.03962 2045330 0.0 0.9992 1.0000 0.9629 0.9992 0.9992 1.0000 0.9629
0.03972 2045118 0.0 0.9992 1.0000 0.9628 0.9992 0.9992 1.0000 0.9628
0.03982 2044906 0.0 0.9992 1.0000 0.9627 0.9992 0.9992 1.0000 0.9627
0.03992 2044694 0.0 0.9992 1.0000 0.9626 0.9992 0.9992 1.0000 0.9626
0.04002 2044482 0.0 0.9992 1.0000 0.9625 0.9992 0.9992 1.0000 0.9625
0.04012 2044270 0.0 0.9992 1.0000 0.9623 0.9992 0.9992 1.0000 0.9623
0.04022 2044058 0.0 0.9992 1.0000 0.9622 0.9992 0.9992 1.0000 0.9622
0.04032 2043846 0.0 0.9992 1.0000 0.9621 0.9992 0.9992 1.0000 0.9621
0.04041 2043634 0.0 0.9992 1.0000 0.9620 0.9992 0.9992 1.0000 0.9620
0.04051 2043422 0.0 0.9992 1.0000 0.9619 0.9992 0.9992 1.0000 0.9619
0.04061 2043210 0.0 0.9992 1.0000 0.9618 0.9992 0.9992 1.0000 0.9618
0.04071 2042998 0.0 0.9991 1.0000 0.9616 0.9991 0.9991 1.0000 0.9616
0.04081 2042786 0.0 0.9991 1.0000 0.9615 0.9991 0.9991 1.0000 0.9615
0.04091 2042574 0.0 0.9991 1.0000 0.9614 0.9991 0.9991 1.0000 0.9614
0.04101 2042362 0.0 0.9991 1.0000 0.9613 0.9991 0.9991 1.0000 0.9613
0.04111 2042150 0.0 0.9991 1.0000 0.9612 0.9991 0.9991 1.0000 0.9612
0.04121 2041938 0.0 0.9991 1.0000 0.9610 0.9991 0.9991 1.0000 0.9610
0.04131 2041726 0.0 0.9991 1.0000 0.9609 0.9991 0.9991 1.0000 0.9609
0.04141 2041514 0.0 0.9991 1.0000 0.9608 0.9991 0.9991 1.0000 0.9608
0.04151 2041301 0.0 0.9991 1.0000 0.9607 0.9991 0.9991 1.0000 0.9607
0.04161 2041090 0.0 0.9991 1.0000 0.9606 0.9991 0.9991 1.0000 0.9606
0.04171 2040878 0.0 0.9991 1.0000 0.9605 0.9991 0.9991 1.0000 0.9605
0.04181 2040666 0.0 0.9991 1.0000 0.9605 0.9991 0.9991 1.0000 0.9605
0.04191 2040454 0.0 0.9991 1.0000 0.9605 0.9991 0.9991 1.0000 0.9605
0.04201 2040242 0.0 0.9991 1.0000 0.9604 0.9991 0.9991 1.0000 0.9604
0.04211 2040030 0.0 0.9991 1.0000 0.9603 0.9991 0.9991 1.0000 0.9603
0.04221 2039818 0.0 0.9991 1.0000 0.9602 0.9991 0.9991 1.0000 0.9602
0.04231 2039606 0.0 0.9991 1.0000 0.9601 0.9991 0.9991 1.0000 0.9601
0.04241 2039394 0.0 0.9991 1.0000 0.9600 0.9991 0.9991 1.0000 0.9600
0.04251 2039182 0.0 0.9991 1.0000 0.9598 0.9991 0.9991 1.0000 0.9598
0.04260 2038970 0.0 0.9991 1.0000 0.9597 0.9991 0.9991 1.0000 0.9597
0.04270 2038758 0.0 0.9991 1.0000 0.9596 0.9991 0.9991 1.0000 0.9596
0.04280 2038546 0.0 0.9991 1.0000 0.9595 0.9991 0.9991 1.0000 0.9595
0.04290 2038334 0.0 0.9991 1.0000 0.9594 0.9991 0.9991 1.0000 0.9594
0.04300 2038122 0.0 0.9991 1.0000 0.9592 0.9991 0.9991 1.0000 0.9592
0.04310 2037910 0.0 0.9991 1.0000 0.9591 0.9991 0.9991 1.0000 0.9591
0.04320 2037698 0.0 0.9991 1.0000 0.9590 0.9991 0.9991 1.0000 0.9590
0.04330 2037486 0.0 0.9991 1.0000 0.9589 0.9991 0.9991 1.0000 0.9589
0.04340 2037274 0.0 0.9990 1.0000 0.9588 0.9990 0.9990 1.0000 0.9588
0.04350 2037062 0.0 0.9990 1.0000 0.9587 0.9990 0.9990 1.0000 0.9587
0.04360 2036850 0.0 0.9990 1.0000 0.9585 0.9990 0.9990 1.0000 0.9585
0.04370 2036638 0.0 0.9990 1.0000 0.9585 0.9990 0.9990 1.0000 0.9585
0.04380 2036426 0.0 0.9990 1.0000 0.9583 0.9990 0.9990 1.0000 0.9583
0.04390 2036214 0.0 0.9990 1.0000 0.9582 0.9990 0.9990 1.0000 0.9582
0.04400 2036002 0.0 0.9990 1.0000 0.9581 0.9990 0.9990 1.0000 0.9581
0.04410 2035790 0.0 0.9990 1.0000 0.9580 0.9990 0.9990 1.0000 0.9580
0.04420 2035578 0.0 0.9990 1.0000 0.9579 0.9990 0.9990 1.0000 0.9579
0.04430 2035366 0.0 0.9990 1.0000 0.9578 0.9990 0.9990 1.0000 0.9578
0.04440 2035154 0.0 0.9990 1.0000 0.9577 0.9990 0.9990 1.0000 0.9577
0.04450 2034942 0.0 0.9990 1.0000 0.9576 0.9990 0.9990 1.0000 0.9576
0.04460 2034730 0.0 0.9990 1.0000 0.9574 0.9990 0.9990 1.0000 0.9574
0.04470 2034518 0.0 0.9990 1.0000 0.9573 0.9990 0.9990 1.0000 0.9573
0.04479 2034306 0.0 0.9990 1.0000 0.9571 0.9990 0.9990 1.0000 0.9571
0.04489 2034094 0.0 0.9990 1.0000 0.9570 0.9990 0.9990 1.0000 0.9570
0.04499 2033882 0.0 0.9990 1.0000 0.9569 0.9990 0.9990 1.0000 0.9569
0.04509 2033670 0.0 0.9990 1.0000 0.9567 0.9990 0.9990 1.0000 0.9567
0.04519 2033458 0.0 0.9990 1.0000 0.9566 0.9990 0.9990 1.0000 0.9566
0.04529 2033246 0.0 0.9990 1.0000 0.9564 0.9990 0.9990 1.0000 0.9564
0.04539 2033034 0.0 0.9990 1.0000 0.9563 0.9990 0.9990 1.0000 0.9563
0.04549 2032822 0.0 0.9990 1.0000 0.9561 0.9990 0.9990 1.0000 0.9561
0.04559 2032610 0.0 0.9990 1.0000 0.9560 0.9990 0.9990 1.0000 0.9560
0.04569 2032398 0.0 0.9990 1.0000 0.9558 0.9990 0.9990 1.0000 0.9558
0.04579 2032186 0.0 0.9990 1.0000 0.9557 0.9990 0.9990 1.0000 0.9557
0.04589 2031974 0.0 0.9989 1.0000 0.9555 0.9989 0.9989 1.0000 0.9555
0.04599 2031762 0.0 0.9989 1.0000 0.9554 0.9989 0.9989 1.0000 0.9554
0.04609 2031550 0.0 0.9989 1.0000 0.9553 0.9989 0.9989 1.0000 0.9553
0.04619 2031338 0.0 0.9989 1.0000 0.9553 0.9989 0.9989 1.0000 0.9553
0.04629 2031126 0.0 0.9989 1.0000 0.9552 0.9989 0.9989 1.0000 0.9552
0.04639 2030914 0.0 0.9989 1.0000 0.9552 0.9989 0.9989 1.0000 0.9552
0.04649 2030702 0.0 0.9989 1.0000 0.9550 0.9989 0.9989 1.0000 0.9550
0.04659 2030490 0.0 0.9989 1.0000 0.9549 0.9989 0.9989 1.0000 0.9549
0.04669 2030278 0.0 0.9989 1.0000 0.9548 0.9989 0.9989 1.0000 0.9548
0.04679 2030065 0.0 0.9989 1.0000 0.9548 0.9989 0.9989 1.0000 0.9548
0.04689 2029854 0.0 0.9989 1.0000 0.9548 0.9989 0.9989 1.0000 0.9548
0.04698 2029642 0.0 0.9989 1.0000 0.9548 0.9989 0.9989 1.0000 0.9548
0.04708 2029430 0.0 0.9989 1.0000 0.9548 0.9989 0.9989 1.0000 0.9548
0.04718 2029218 0.0 0.9989 1.0000 0.9548 0.9989 0.9989 1.0000 0.9548
0.04728 2029006 0.0 0.9989 1.0000 0.9547 0.9989 0.9989 1.0000 0.9547
0.04738 2028794 0.0 0.9989 1.0000 0.9547 0.9989 0.9989 1.0000 0.9547
0.04748 2028582 0.0 0.9989 1.0000 0.9547 0.9989 0.9989 1.0000 0.9547
0.04758 2028370 0.0 0.9989 1.0000 0.9547 0.9989 0.9989 1.0000 0.9547
0.04768 2028158 0.0 0.9989 1.0000 0.9547 0.9989 0.9989 1.0000 0.9547
0.04778 2027946 0.0 0.9989 1.0000 0.9547 0.9989 0.9989 1.0000 0.9547
0.04788 2027734 0.0 0.9989 1.0000 0.9547 0.9989 0.9989 1.0000 0.9547
0.04798 2027522 0.0 0.9989 1.0000 0.9547 0.9989 0.9989 1.0000 0.9547
0.04808 2027310 0.0 0.9989 1.0000 0.9546 0.9989 0.9989 1.0000 0.9546
0.04818 2027098 0.0 0.9989 1.0000 0.9546 0.9989 0.9989 1.0000 0.9546
0.04828 2026886 0.0 0.9988 1.0000 0.9546 0.9988 0.9988 1.0000 0.9546
0.04838 2026674 0.0 0.9988 1.0000 0.9546 0.9988 0.9988 1.0000 0.9546
0.04848 2026462 0.0 0.9988 1.0000 0.9545 0.9988 0.9988 1.0000 0.9545
0.04858 2026250 0.0 0.9988 1.0000 0.9543 0.9988 0.9988 1.0000 0.9543
0.04868 2026038 0.0 0.9988 1.0000 0.9542 0.9988 0.9988 1.0000 0.9542
0.04878 2025826 0.0 0.9988 1.0000 0.9542 0.9988 0.9988 1.0000 0.9542
0.04888 2025614 0.0 0.9988 1.0000 0.9542 0.9988 0.9988 1.0000 0.9542
0.04898 2025402 0.0 0.9988 1.0000 0.9542 0.9988 0.9988 1.0000 0.9542
0.04908 2025190 0.0 0.9988 1.0000 0.9542 0.9988 0.9988 1.0000 0.9542
0.04917 2024978 0.0 0.9988 1.0000 0.9542 0.9988 0.9988 1.0000 0.9542
0.04927 2024766 0.0 0.9988 1.0000 0.9542 0.9988 0.9988 1.0000 0.9542
0.04937 2024554 0.0 0.9988 1.0000 0.9541 0.9988 0.9988 1.0000 0.9541
0.04947 2024342 0.0 0.9988 1.0000 0.9540 0.9988 0.9988 1.0000 0.9540
0.04957 2024130 0.0 0.9988 1.0000 0.9540 0.9988 0.9988 1.0000 0.9540
0.04967 2023918 0.0 0.9988 1.0000 0.9540 0.9988 0.9988 1.0000 0.9540
0.04977 2023706 0.0 0.9988 1.0000 0.9539 0.9988 0.9988 1.0000 0.9539
0.04987 2023494 0.0 0.9988 1.0000 0.9538 0.9988 0.9988 1.0000 0.9538
0.04997 2023282 0.0 0.9988 1.0000 0.9536 0.9988 0.9988 1.0000 0.9536
0.05007 2023070 0.0 0.9988 1.0000 0.9536 0.9988 0.9988 1.0000 0.9536
0.05017 2022858 0.0 0.9988 1.0000 0.9536 0.9988 0.9988 1.0000 0.9536
0.05027 2022646 0.0 0.9988 1.0000 0.9536 0.9988 0.9988 1.0000 0.9536
0.05037 2022434 0.0 0.9987 1.0000 0.9536 0.9987 0.9987 1.0000 0.9536
0.05047 2022222 0.0 0.9987 1.0000 0.9536 0.9987 0.9987 1.0000 0.9536
0.05057 2022010 0.0 0.9987 1.0000 0.9536 0.9987 0.9987 1.0000 0.9536
0.05067 2021798 0.0 0.9987 1.0000 0.9535 0.9987 0.9987 1.0000 0.9535
0.05077 2021586 0.0 0.9987 1.0000 0.9535 0.9987 0.9987 1.0000 0.9535
0.05087 2021374 0.0 0.9987 1.0000 0.9535 0.9987 0.9987 1.0000 0.9535
0.05097 2021162 0.0 0.9987 1.0000 0.9534 0.9987 0.9987 1.0000 0.9534
0.05107 2020950 0.0 0.9987 1.0000 0.9533 0.9987 0.9987 1.0000 0.9533
0.05117 2020738 0.0 0.9987 1.0000 0.9531 0.9987 0.9987 1.0000 0.9531
0.05127 2020526 0.0 0.9987 1.0000 0.9530 0.9987 0.9987 1.0000 0.9530
0.05136 2020314 0.0 0.9987 1.0000 0.9529 0.9987 0.9987 1.0000 0.9529
0.05146 2020102 0.0 0.9987 1.0000 0.9527 0.9987 0.9987 1.0000 0.9527
0.05156 2019890 0.0 0.9987 1.0000 0.9526 0.9987 0.9987 1.0000 0.9526
0.05166 2019678 0.0 0.9987 1.0000 0.9524 0.9987 0.9987 1.0000 0.9524
0.05176 2019466 0.0 0.9987 1.0000 0.9523 0.9987 0.9987 1.0000 0.9523
0.05186 2019254 0.0 0.9987 1.0000 0.9521 0.9987 0.9987 1.0000 0.9521
0.05196 2019042 0.0 0.9987 1.0000 0.9520 0.9987 0.9987 1.0000 0.9520
0.05206 2018829 0.0 0.9987 1.0000 0.9518 0.9987 0.9987 1.0000 0.9518
0.05216 2018618 0.0 0.9987 1.0000 0.9517 0.9987 0.9987 1.0000 0.9517
0.05226 2018406 0.0 0.9987 1.0000 0.9515 0.9987 0.9987 1.0000 0.9515
0.05236 2018194 0.0 0.9986 1.0000 0.9515 0.9986 0.9986 1.0000 0.9515
0.05246 2017982 0.0 0.9986 1.0000 0.9514 0.9986 0.9986 1.0000 0.9514
0.05256 2017770 0.0 0.9986 1.0000 0.9514 0.9986 0.9986 1.0000 0.9514
0.05266 2017558 0.0 0.9986 1.0000 0.9514 0.9986 0.9986 1.0000 0.9514
0.05276 2017346 0.0 0.9986 1.0000 0.9514 0.9986 0.9986 1.0000 0.9514
0.05286 2017134 0.0 0.9986 1.0000 0.9512 0.9986 0.9986 1.0000 0.9512
0.05296 2016922 0.0 0.9986 1.0000 0.9511 0.9986 0.9986 1.0000 0.9511
0.05306 2016710 0.0 0.9986 1.0000 0.9509 0.9986 0.9986 1.0000 0.9509
0.05316 2016498 0.0 0.9986 1.0000 0.9508 0.9986 0.9986 1.0000 0.9508
0.05326 2016286 0.0 0.9986 1.0000 0.9506 0.9986 0.9986 1.0000 0.9506
0.05336 2016074 0.0 0.9986 1.0000 0.9505 0.9986 0.9986 1.0000 0.9505
0.05346 2015862 0.0 0.9986 1.0000 0.9504 0.9986 0.9986 1.0000 0.9504
0.05355 2015650 0.0 0.9986 1.0000 0.9502 0.9986 0.9986 1.0000 0.9502
0.05365 2015438 0.0 0.9986 1.0000 0.9501 0.9986 0.9986 1.0000 0.9501
0.05375 2015226 0.0 0.9986 1.0000 0.9499 0.9986 0.9986 1.0000 0.9499
0.05385 2015014 0.0 0.9986 1.0000 0.9498 0.9986 0.9986 1.0000 0.9498
0.05395 2014802 0.0 0.9986 1.0000 0.9496 0.9986 0.9986 1.0000 0.9496
0.05405 2014590 0.0 0.9986 1.0000 0.9495 0.9986 0.9986 1.0000 0.9495
0.05415 2014378 0.0 0.9986 1.0000 0.9493 0.9986 0.9986 1.0000 0.9493
0.05425 2014166 0.0 0.9986 1.0000 0.9492 0.9986 0.9986 1.0000 0.9492
0.05435 2013954 0.0 0.9985 1.0000 0.9491 0.9985 0.9985 1.0000 0.9491
0.05445 2013742 0.0 0.9985 1.0000 0.9489 0.9985 0.9985 1.0000 0.9489
0.05455 2013530 0.0 0.9985 1.0000 0.9488 0.9985 0.9985 1.0000 0.9488
0.05465 2013318 0.0 0.9985 1.0000 0.9486 0.9985 0.9985 1.0000 0.9486
0.05475 2013106 0.0 0.9985 1.0000 0.9485 0.9985 0.9985 1.0000 0.9485
0.05485 2012894 0.0 0.9985 1.0000 0.9483 0.9985 0.9985 1.0000 0.9483
0.05495 2012682 0.0 0.9985 1.0000 0.9482 0.9985 0.9985 1.0000 0.9482
0.05505 2012470 0.0 0.9985 1.0000 0.9480 0.9985 0.9985 1.0000 0.9480
0.05515 2012258 0.0 0.9985 1.0000 0.9479 0.9985 0.9985 1.0000 0.9479
0.05525 2012046 0.0 0.9985 1.0000 0.9477 0.9985 0.9985 1.0000 0.9477
0.05535 2011834 0.0 0.9985 1.0000 0.9477 0.9985 0.9985 1.0000 0.9477
0.05545 2011622 0.0 0.9985 1.0000 0.9477 0.9985 0.9985 1.0000 0.9477
0.05555 2011410 0.0 0.9985 1.0000 0.9477 0.9985 0.9985 1.0000 0.9477
0.05565 2011198 0.0 0.9985 1.0000 0.9477 0.9985 0.9985 1.0000 0.9477
0.05574 2010986 0.0 0.9985 1.0000 0.9477 0.9985 0.9985 1.0000 0.9477
0.05584 2010774 0.0 0.9985 1.0000 0.9477 0.9985 0.9985 1.0000 0.9477
0.05594 2010562 0.0 0.9985 1.0000 0.9476 0.9985 0.9985 1.0000 0.9476
0.05604 2010350 0.0 0.9985 1.0000 0.9475 0.9985 0.9985 1.0000 0.9475
0.05614 2010138 0.0 0.9985 1.0000 0.9473 0.9985 0.9985 1.0000 0.9473
0.05624 2009926 0.0 0.9984 1.0000 0.9472 0.9984 0.9984 1.0000 0.9472
0.05634 2009714 0.0 0.9984 1.0000 0.9470 0.9984 0.9984 1.0000 0.9470
0.05644 2009502 0.0 0.9984 1.0000 0.9469 0.9984 0.9984 1.0000 0.9469
0.05654 2009290 0.0 0.9984 1.0000 0.9467 0.9984 0.9984 1.0000 0.9467
0.05664 2009078 0.0 0.9984 1.0000 0.9466 0.9984 0.9984 1.0000 0.9466
0.05674 2008866 0.0 0.9984 1.0000 0.9464 0.9984 0.9984 1.0000 0.9464
0.05684 2008654 0.0 0.9984 1.0000 0.9463 0.9984 0.9984 1.0000 0.9463
0.05694 2008442 0.0 0.9984 1.0000 0.9461 0.9984 0.9984 1.0000 0.9461
0.05704 2008230 0.0 0.9984 1.0000 0.9460 0.9984 0.9984 1.0000 0.9460
0.05714 2008018 0.0 0.9984 1.0000 0.9458 0.9984 0.9984 1.0000 0.9458
